customer_id,name,email,quality_score,total_transactions,successful_transactions,failed_transactions,average_transaction_value,lifetime_value
4239,James Lopez,haleymichael@example.com,0.888,48,42,6,1240.07,52083.13
4240,Angela Mitchell,markmartin@example.net,0.527,27,14,13,1050.33,14704.56
4241,Sergio Taylor,lucaskennedy@example.com,0.891,8,7,1,3039.92,21279.42
4242,Cristian Hood,cbrewer@example.com,0.768,23,17,6,2591.67,44058.38
4243,Megan Hill,gstewart@example.net,0.987,27,26,1,422.4,10982.47
4244,Anthony Coleman,qbooth@example.org,0.426,44,18,26,361.32,6503.84
4245,Michael Gomez,wprice@example.com,0.686,20,13,7,2129.94,27689.19
4246,Stephanie Blair,dvincent@example.org,0.844,40,33,7,4112.0,135695.9
4247,Justin Williams,pagecarl@example.com,0.98,49,48,1,1391.64,66798.67
4248,Mary Owen,garciaana@example.org,0.58,21,12,9,3077.65,36931.77
4249,Richard Richardson,frankhawkins@example.net,0.45,18,8,10,3355.76,26846.12
4250,Walter Jones,melissa15@example.org,0.725,7,5,2,4682.68,23413.42
4251,Holly Solomon,smithmatthew@example.com,0.687,5,3,2,919.67,2759.0
4252,Kelly Rhodes,lanedana@example.net,0.853,40,34,6,2368.88,80541.85
4253,Megan Hurst,lavery@example.com,0.676,46,31,15,2146.46,66540.41
4254,Whitney Lewis,tricia86@example.com,0.882,41,36,5,429.07,15446.36
4255,Derek Hill,zberger@example.org,0.724,4,2,2,4861.3,9722.6
4256,Ashley Hansen,shelley67@example.com,0.694,6,4,2,4796.2,19184.8
4257,Mr. Jon Cohen,thompsonjohn@example.net,0.419,46,19,27,2312.83,43943.84
4258,Jason Martinez,meghan25@example.org,0.667,16,10,6,1160.47,11604.69
4259,Robin Cortez,burnspatrick@example.com,0.533,1,0,1,2610.88,0.0
4260,Tonya Caldwell,sarah42@example.net,0.755,15,11,4,3293.26,36225.84
4261,Brittany Thomas,krystalowen@example.com,0.9,48,43,5,2028.51,87225.73
4262,Megan Valdez,reidzoe@example.com,0.881,22,19,3,331.12,6291.27
4263,Mason Johnson,mclaughlinrebecca@example.com,0.75,6,4,2,1834.63,7338.51
4264,David Gutierrez,lisahayes@example.net,0.572,7,4,3,2452.5,9810.02
4265,Arthur Patterson,piercericardo@example.com,0.75,2,1,1,1591.61,1591.61
4266,Nicholas Pitts,wendy32@example.com,0.704,7,4,3,2960.52,11842.07
4267,Kaitlyn Collins,zclark@example.net,0.943,45,42,3,4190.92,176018.66
4268,Kenneth Robinson,kristen52@example.org,0.805,9,7,2,1085.44,7598.07
4269,Patrick Poole,terri41@example.com,0.733,21,15,6,3497.06,52455.96
4270,Michael Delgado,zyoung@example.org,0.496,10,4,6,1762.71,7050.82
4271,Dawn Phillips,carol76@example.com,0.852,14,11,3,349.51,3844.64
4272,Lori Tran,emilywhite@example.org,0.723,39,28,11,2838.55,79479.35
4273,Denise Parrish,gina27@example.org,0.659,5,3,2,3825.62,11476.85
4274,Kenneth Nelson,jeremiah72@example.com,0.349,47,16,31,710.23,11363.62
4275,Kristine Williams,ganderson@example.net,0.407,32,13,19,1953.6,25396.77
4276,Isaac Williams,edwardflores@example.net,0.864,33,28,5,4828.89,135209.03
4277,Gloria Watson,elizabeth52@example.org,0.876,4,3,1,560.81,1682.42
4278,Whitney Hopkins,allisoncuevas@example.org,0.843,9,7,2,2058.62,14410.35
4279,Casey Arroyo,joshuasexton@example.net,0.541,14,7,7,1246.7,8726.9
4280,John Garcia,thomaslindsey@example.net,0.611,39,23,16,3995.6,91898.82
4281,Blake Vasquez,casemelissa@example.com,0.688,8,5,3,3977.58,19887.91
4282,Angela Butler,joshua46@example.org,0.783,20,15,5,4810.65,72159.71
4283,Robert Elliott,andrea37@example.org,0.784,29,22,7,2486.8,54709.65
4284,Nathan Rivas,paulgardner@example.com,0.827,3,2,1,3763.03,7526.05
4285,Erica Frost,samuelle@example.com,0.955,15,14,1,1269.63,17774.8
4286,Mrs. Dawn Jackson,michele14@example.com,0.898,43,38,5,4930.34,187352.82
4287,Steve Simmons,davidmason@example.com,0.843,10,8,2,3953.87,31630.97
4288,Danielle Wood,iroberts@example.org,0.703,40,28,12,4644.99,130059.72
4289,John Lawrence,andrea33@example.com,0.926,34,31,3,447.19,13863.0
4290,Sharon Edwards,cummingsdonna@example.net,0.838,44,36,8,1955.65,70403.55
4291,Shawn Brown,jeffery43@example.org,0.451,13,5,8,3410.79,17053.93
4292,David Baker,johnsoncynthia@example.org,0.778,23,17,6,3162.63,53764.75
4293,Cathy Dawson,fhurley@example.org,0.745,19,14,5,4335.69,60699.72
4294,Kelly Thompson,williamlewis@example.com,0.933,7,6,1,2374.57,14247.4
4295,Jasmine Hayes,tuckerbrandon@example.com,0.636,31,19,12,1543.02,29317.29
4296,Douglas Harper,davidsmith@example.org,0.784,20,15,5,4640.21,69603.19
4297,Michael Collins,kathrynbautista@example.com,0.685,26,17,9,3765.94,64020.93
4298,Daniel Grant,russellgarcia@example.net,0.78,41,31,10,3335.63,103404.39
4299,Zachary Jimenez,emily84@example.net,0.832,41,34,7,3425.88,116479.98
4300,Kenneth Petty,muellerhaley@example.com,0.602,28,16,12,4859.69,77755.04
4301,Steven Morgan,danielbrown@example.com,0.738,18,13,5,988.87,12855.3
4302,Alicia Morse,cortezadam@example.com,0.56,37,20,17,4701.15,94023.04
4303,Tanya Ward,mdunn@example.net,0.743,21,15,6,3339.84,50097.65
4304,Mark Liu,johnmccall@example.org,0.695,2,1,1,393.87,393.87
4305,Donald Sullivan,theresawatkins@example.net,0.838,25,20,5,1920.41,38408.16
4306,Christopher Johnson,gibbscorey@example.com,0.357,20,7,13,2404.21,16829.5
4307,Joann Conley,christophereaton@example.net,0.726,44,31,13,200.1,6203.05
4308,David Hartman,james88@example.net,0.575,43,24,19,1179.81,28315.35
4309,Anthony Lee,michael71@example.com,0.775,3,2,1,2205.06,4410.11
4310,Amanda Martin,malonedanielle@example.com,0.691,5,3,2,4093.18,12279.55
4311,Kim West,omarquez@example.org,0.384,29,11,18,4013.26,44145.9
4312,Chad Bates,sean77@example.com,0.475,43,20,23,422.82,8456.45
4313,Teresa Lopez,garciatyler@example.org,0.796,25,19,6,1895.77,36019.62
4314,Oscar Wright,watsonsheila@example.net,0.596,26,15,11,3956.3,59344.5
4315,Wayne Franco,brianshaffer@example.org,0.449,31,13,18,2831.57,36810.38
4316,Andrew Grant,brian47@example.org,0.693,37,25,12,567.59,14189.71
4317,Henry Horton,kbeck@example.com,0.78,13,10,3,3783.35,37833.48
4318,Melissa Jacobson,joshua94@example.org,0.995,4,3,1,825.94,2477.82
4319,Jennifer Lara,josephsanchez@example.com,0.827,23,19,4,4452.89,84604.82
4320,Jorge Jones,john46@example.com,0.761,41,31,10,4566.2,141552.13
4321,Matthew Flores,schroederhenry@example.com,0.358,29,10,19,4360.78,43607.79
4322,David Quinn,lsmith@example.org,0.535,2,1,1,3482.8,3482.8
4323,Juan Bradford,mkim@example.com,0.663,12,7,5,4341.86,30392.99
4324,Andre Garrett,yweeks@example.com,0.849,37,31,6,4241.92,131499.55
4325,Claudia Murphy,camachoelizabeth@example.net,0.842,37,31,6,3850.81,119375.07
4326,Shawn Hudson,christopher31@example.org,0.881,47,41,6,842.61,34547.01
4327,Steve Petersen,psmith@example.org,0.751,48,36,12,1495.8,53848.8
4328,John Moore,janice05@example.net,0.825,48,39,9,3730.92,145505.84
4329,Sarah Garner,johnsonsherry@example.net,0.687,18,12,6,845.61,10147.32
4330,Norman White,colliertammy@example.net,0.813,14,11,3,2349.28,25842.04
4331,Brittney Garcia,amy75@example.net,0.583,16,9,7,1634.22,14707.97
4332,Alexander Dixon,dmcclure@example.net,0.602,11,6,5,1341.05,8046.28
4333,Matthew Johnson,qholden@example.net,0.903,47,42,5,1227.62,51560.03
4334,Robin Ellis,stuart26@example.net,0.783,4,3,1,1200.83,3602.49
4335,Mrs. Alexis Vazquez,halltiffany@example.net,0.612,32,19,13,4831.07,91790.3
4336,Lindsey Wright,yevans@example.net,0.84,26,21,5,2906.6,61038.67
4337,Sean Joyce,sylviahowe@example.com,0.607,24,14,10,3373.38,47227.33
4338,Veronica Santiago,browningamanda@example.org,0.774,21,16,5,3191.17,51058.68
4339,Alexandra Calderon,zgardner@example.org,0.785,48,37,11,3973.92,147035.16
4340,Sara Jones,sara16@example.net,0.915,3,2,1,3799.21,7598.43
4341,David Boyer,ryangutierrez@example.net,0.776,28,21,7,3237.46,67986.68
4342,Linda Gonzalez,carolynbell@example.org,0.946,40,37,3,4341.01,160617.22
4343,Kurt Chase,fmoreno@example.net,0.729,31,22,9,4862.74,106980.28
4344,George Malone,oneillchristian@example.com,0.679,3,2,1,1851.72,3703.44
4345,Seth Acosta,jesse56@example.net,0.779,17,13,4,1641.3,21336.84
4346,William Johnson,christinapratt@example.com,0.874,30,26,4,4598.06,119549.5
4347,Lisa Simon,jordanmatthew@example.com,0.943,28,26,2,4543.29,118125.54
4348,David Morales,nelsonrobin@example.com,0.706,41,28,13,1407.2,39401.72
4349,Tracey Thompson,brian58@example.com,0.78,32,24,8,2424.3,58183.29
4350,John Winters,zcruz@example.net,0.721,27,19,8,4757.0,90383.07
4351,Michelle Villa,uhill@example.org,0.316,38,12,26,2328.36,27940.31
4352,John Roberts,owilson@example.com,0.917,18,16,2,833.34,13333.38
4353,Stephen Gonzalez,xallen@example.org,0.776,22,17,5,1436.91,24427.55
4354,James Cherry,gwendolyndiaz@example.net,0.73,30,21,9,915.03,19215.53
4355,Tanya Chaney,mhull@example.org,0.581,16,9,7,2427.87,21850.81
4356,Juan Wilson,merritttracy@example.com,0.896,18,16,2,4464.33,71429.27
4357,Sherry Schroeder,danielsalfred@example.net,0.659,43,28,15,4703.77,131705.56
4358,Frank Coleman,tara68@example.net,0.656,16,10,6,3717.6,37176.0
4359,Adam Adams,scottjaime@example.org,0.559,25,13,12,3882.99,50478.81
4360,Amber Johnson,hudsonrebecca@example.net,0.276,18,4,14,3375.17,13500.67
4361,Joseph Pierce,joshua17@example.net,0.446,13,5,8,1396.71,6983.56
4362,Dr. Kyle Cantu,lcarlson@example.org,0.917,4,3,1,2867.32,8601.95
4363,Heather Fisher,danielsteresa@example.net,0.972,30,29,1,465.09,13487.71
4364,Mary Cannon,richard86@example.org,0.512,17,8,9,729.77,5838.13
4365,Tracey Armstrong,desireereese@example.com,0.777,45,34,11,4867.19,165484.53
4366,Adam Jackson,rroberts@example.org,0.467,11,5,6,4009.25,20046.23
4367,David Boyd,christopher53@example.net,0.619,32,19,13,2421.63,46010.98
4368,Zachary Martin,sanchezcody@example.net,0.549,45,24,21,610.01,14640.27
4369,Rebecca Campbell,zjones@example.com,0.82,48,39,9,3946.25,153903.62
4370,Pamela Ritter,cynthia26@example.net,0.94,9,8,1,292.02,2336.19
4371,Virginia Mclaughlin,glenn22@example.com,0.718,3,2,1,2976.81,5953.61
4372,Barry Martin,melindaluna@example.net,0.817,40,32,8,2153.68,68917.69
4373,Jessica Osborne,yolson@example.net,0.761,21,15,6,1656.12,24841.8
4374,Abigail Anderson,scotttownsend@example.net,0.95,38,36,2,308.55,11107.95
4375,Sean Kelly,ortizmegan@example.net,0.815,48,39,9,1794.43,69982.84
4376,Katherine Wilson,henryhanna@example.com,0.45,43,19,24,4293.61,81578.58
4377,Kathleen Blair,cherylshort@example.net,0.56,39,21,18,494.26,10379.43
4378,Joshua Gordon,henryrobert@example.org,0.871,5,4,1,2582.13,10328.53
4379,Sarah King,curtis68@example.net,0.49,33,16,17,2234.93,35758.83
4380,Danielle Glenn,durhamcandice@example.com,0.648,11,7,4,2058.94,14412.58
4381,Patricia Galvan,schmidtmia@example.net,0.86,46,39,7,771.5,30088.55
4382,Travis Weber,fstevenson@example.net,0.761,25,19,6,723.78,13751.86
4383,Michael Cruz,leslie52@example.net,0.761,17,12,5,4947.66,59371.95
4384,Derek Randall,diamond17@example.org,0.809,14,11,3,4506.44,49570.83
4385,Melanie Johnson,torresbrandon@example.net,0.626,48,30,18,2664.33,79929.91
4386,Eric Anderson II,xconway@example.org,0.584,22,12,10,907.61,10891.32
4387,Nathaniel Franklin,afrey@example.com,0.855,44,37,7,3587.68,132744.18
4388,Samantha Maxwell,johnsonmartha@example.org,0.687,13,8,5,4810.7,38485.61
4389,Lisa Smith,fjohnson@example.com,0.612,20,12,8,1776.61,21319.26
4390,Kevin Ferrell,emaldonado@example.com,0.939,14,13,1,2763.24,35922.16
4391,Jeremy Williams,timothyhuang@example.org,0.617,13,8,5,4022.51,32180.04
4392,Gabriel Wilson,lewischeryl@example.net,0.675,44,29,15,3105.04,90046.17
4393,Sean Powell,barbara78@example.net,0.762,11,8,3,3597.4,28779.21
4394,Samantha Marquez,xhodges@example.net,0.558,48,26,22,3680.41,95690.58
4395,Natalie Baker,shelley07@example.net,0.61,34,20,14,965.11,19302.24
4396,Laura Rodriguez,matthewferguson@example.org,0.785,9,7,2,1768.21,12377.47
4397,Carlos Knapp,michaeltanner@example.com,0.763,15,11,4,559.37,6153.06
4398,Anthony Montoya,yangsara@example.net,0.843,40,33,7,2645.74,87309.46
4399,Lori Wheeler,alejandrachambers@example.org,0.693,32,22,10,3128.78,68833.22
4400,Claire Smith,kaylacolon@example.org,0.917,22,20,2,3250.99,65019.74
4401,Julian Gallagher,thomas50@example.net,0.641,5,3,2,2727.67,8183.02
4402,Patrick Kline,johnsondakota@example.org,0.767,13,9,4,2016.08,18144.7
4403,Brian Garrett,william20@example.net,0.334,1,0,1,3960.49,0.0
4404,Elijah Copeland,tammy29@example.net,0.753,37,27,10,4224.38,114058.16
4405,Emma Jackson,janderson@example.org,0.874,48,41,7,1737.57,71240.37
4406,Rebecca Joyce,montgomerythomas@example.org,0.739,18,13,5,856.31,11132.0
4407,Elizabeth Saunders,vanessaross@example.org,0.752,25,18,7,3294.85,59307.33
4408,John Hopkins,robertrodriguez@example.net,0.664,1,0,1,1718.28,0.0
4409,Joshua Simpson,kristabaker@example.org,0.929,5,4,1,1144.35,4577.42
4410,Tanya Brown,hturner@example.com,0.687,17,11,6,3862.64,42489.05
4411,Keith Dodson,katherine48@example.com,0.453,12,5,7,3356.39,16781.97
4412,Diane Watson,cody64@example.com,0.68,11,7,4,2189.25,15324.75
4413,Laurie Miller,margaretalvarado@example.net,0.656,34,22,12,3622.66,79698.54
4414,Shannon Hernandez,brandon79@example.org,0.645,37,23,14,1244.21,28616.82
4415,Jacob Bennett,jessica73@example.org,0.776,5,3,2,2987.59,8962.78
4416,Kenneth Moore,valerie29@example.net,0.388,37,14,23,3471.23,48597.27
4417,Erin Mccann,heather91@example.net,0.741,1,0,1,1784.23,0.0
4418,Megan Fischer,lindarubio@example.net,0.72,48,34,14,3087.55,104976.87
4419,Sarah Jackson,alan43@example.net,0.409,33,13,20,4133.43,53734.53
4420,Henry Hamilton,xwhite@example.org,0.949,1,0,1,2336.37,0.0
4421,Dakota Spence,williamsrebecca@example.com,0.893,5,4,1,3043.0,12172.0
4422,Jesse Farmer,wilsonkerri@example.org,0.357,41,14,27,3099.14,43387.98
4423,Justin Neal,pdean@example.org,0.658,29,19,10,3655.82,69460.61
4424,Carl Ward,garciamargaret@example.com,0.551,23,12,11,344.05,4128.6
4425,Rodney Bruce,courtney70@example.net,0.852,37,31,6,4801.73,148853.77
4426,Tanner Smith,johncastro@example.com,0.332,18,5,13,2730.17,13650.83
4427,James Harris,powelljennifer@example.net,0.907,20,18,2,4266.63,76799.41
4428,Jasmine Jackson,nguyenkyle@example.com,0.708,27,19,8,2125.72,40388.71
4429,Pamela Brooks,isabel43@example.net,0.692,17,11,6,4886.04,53746.39
4430,Justin Edwards,patrick44@example.net,0.846,41,34,7,2642.93,89859.71
4431,Patrick Alexander,jill08@example.org,0.646,44,28,16,4974.14,139275.79
4432,Tyler Ruiz,pkim@example.com,0.723,48,34,14,4038.96,137324.64
4433,Carl Hammond,jennifermccarthy@example.org,0.407,35,14,21,3559.61,49834.54
4434,Jason Harris,fmoreno@example.com,0.865,48,41,7,3998.55,163940.62
4435,Kristin Reynolds,hudsonmadeline@example.net,0.471,1,0,1,1685.84,0.0
4436,Leah Hernandez,griffithdavid@example.net,0.905,42,38,4,3310.01,125780.43
4437,Jason Matthews,christopherandrews@example.net,0.779,3,2,1,4701.63,9403.26
4438,Wendy Bates,martinezronald@example.org,0.881,24,21,3,4578.45,96147.52
4439,Victoria Johnson,oyang@example.org,0.832,24,19,5,4194.31,79691.88
4440,Darlene Townsend,hunterkatherine@example.org,0.549,49,26,23,2287.1,59464.57
4441,Jennifer Hill,brittany49@example.com,0.708,1,0,1,3752.04,0.0
4442,Yvonne Rodriguez,qroberts@example.com,0.651,3,1,2,4534.23,4534.23
4443,Thomas Clark,scott80@example.net,0.532,3,1,2,1579.16,1579.16
4444,Valerie Roach,nicoleharvey@example.net,0.407,21,8,13,1151.87,9214.99
4445,Yolanda Perez,connormcdonald@example.com,0.835,23,19,4,4163.92,79114.5
4446,Christopher Tapia,gonzalezalexa@example.net,0.63,43,27,16,1535.17,41449.5
4447,Brian Moore,qlucero@example.com,0.343,39,13,26,2644.13,34373.66
4448,Derrick Chaney,wbennett@example.com,0.613,49,30,19,341.66,10249.74
4449,Yolanda Koch,kristen78@example.com,0.826,14,11,3,796.68,8763.48
4450,Bradley Taylor,randylozano@example.net,0.666,31,20,11,3380.83,67616.6
4451,Vanessa Williams,waterstyrone@example.net,0.857,24,20,4,1097.82,21956.34
4452,Reginald Beck,hansondouglas@example.net,0.515,14,7,7,2651.21,18558.47
4453,Caleb Jones,htaylor@example.com,0.74,40,29,11,757.31,21962.08
4454,Randy Lee,jeffrey37@example.net,0.825,49,40,9,3032.02,121280.98
4455,Victor Blake,lucas60@example.org,0.656,35,22,13,1684.0,37048.06
4456,Robin Hunter,danasanchez@example.net,0.77,32,24,8,2823.47,67763.27
4457,John Schultz,skennedy@example.com,0.65,3,1,2,4154.37,4154.37
4458,Patricia Medina,jennifer29@example.com,0.793,14,11,3,1157.33,12730.64
4459,Denise Hunt,henryamber@example.net,0.651,10,6,4,1788.57,10731.44
4460,Kelly Armstrong,woodskurt@example.net,0.883,13,11,2,3097.92,34077.13
4461,Jasmine Perez DVM,wendyshaw@example.org,0.529,26,13,13,2620.47,34066.06
4462,Nathan Rodriguez,tshaw@example.org,0.757,30,22,8,4649.95,102298.96
4463,Mark Adams,jennifer23@example.com,0.783,12,9,3,2240.34,20163.06
4464,Laura Bolton,steeletina@example.com,0.767,28,21,7,2584.46,54273.62
4465,Juan Miller,qdawson@example.org,0.778,20,15,5,3143.81,47157.22
4466,Sarah Freeman,julia42@example.com,0.786,2,1,1,619.41,619.41
4467,Joseph Mcbride,jonathanriley@example.com,0.575,12,6,6,4740.54,28443.25
4468,Michael Green,tjohnston@example.net,0.827,39,32,7,3889.24,124455.57
4469,Lisa Carey,martinlaura@example.org,0.718,37,26,11,3133.86,81480.34
4470,Kelly Jackson,nathanielgonzalez@example.org,0.548,33,18,15,953.08,17155.44
4471,Brandy Williams,sandraday@example.com,0.622,22,13,9,3690.73,47979.55
4472,Mary Carter,jason69@example.org,0.71,3,2,1,1126.66,2253.32
4473,Brittany Harding,candice27@example.org,0.615,31,19,12,4045.22,76859.21
4474,Jacqueline Martinez,jenniferadams@example.com,0.607,11,6,5,1471.89,8831.37
4475,Andrew Ferguson,scottcharles@example.net,0.633,46,29,17,2491.35,72249.07
4476,Jonathon Schroeder,mjacobs@example.org,0.731,39,28,11,2536.24,71014.77
4477,Michael Thomas,djohnson@example.com,0.86,37,31,6,4055.9,125732.96
4478,Ronald Smith,aaron08@example.com,0.31,48,14,34,896.55,12551.73
4479,Tammy Robertson,travishughes@example.org,0.768,36,27,9,4952.47,133716.72
4480,Tammy Dalton,krystal18@example.org,0.548,11,6,5,4840.95,29045.68
4481,Andrea Bowman,trobinson@example.com,0.392,17,6,11,532.58,3195.5
4482,Gregory Robinson,meganpineda@example.org,0.731,8,5,3,4101.53,20507.64
4483,Drew Thomas,katiemejia@example.com,0.795,26,20,6,1636.74,32734.73
4484,Dawn Navarro MD,gbrooks@example.com,0.765,3,2,1,4495.84,8991.68
4485,Derrick Perez,barrettdonna@example.org,0.767,12,9,3,4942.37,44481.35
4486,Samantha Becker,treynolds@example.org,0.486,23,11,12,2117.95,23297.42
4487,David Patterson,alexandersheppard@example.org,0.943,13,12,1,2991.68,35900.16
4488,Martin Foley,robertcole@example.net,0.69,15,10,5,2200.16,22001.57
4489,Haley Alexander,megan89@example.net,0.811,18,14,4,2877.85,40289.93
4490,Rhonda Sanders,michelleweber@example.org,0.928,17,15,2,550.2,8252.97
4491,Melissa Bradford,clarence09@example.com,0.509,12,6,6,301.15,1806.87
4492,Melanie Wilson,cbarnes@example.com,0.759,40,30,10,4248.22,127446.54
4493,Jeffery Santiago,yjimenez@example.com,0.877,14,12,2,2985.97,35831.62
4494,Chad Williams,nmccarthy@example.net,0.917,35,32,3,4474.43,143181.7
4495,Angela Joseph,lbruce@example.org,0.694,30,20,10,3341.22,66824.3
4496,Karen Ward,younggregory@example.org,0.645,38,24,14,3622.21,86933.01
4497,Holly Mills,jameskline@example.com,0.589,11,6,5,4769.77,28618.63
4498,Angela Richardson,robinsonpaul@example.org,0.336,42,14,28,2140.45,29966.36
4499,Renee Colon,julie82@example.com,0.475,24,11,13,3545.63,39001.94
4500,Zachary Castro,sharon87@example.net,0.68,5,3,2,4089.15,12267.45
4501,Brian Williams,schmidtmatthew@example.net,0.827,26,21,5,911.21,19135.41
4502,Tracey Kane,yharris@example.org,0.899,23,20,3,1243.92,24878.3
4503,John Johnson,sjohnson@example.net,0.609,48,29,19,1093.68,31716.86
4504,Samantha Sosa,nicholas80@example.com,0.823,17,13,4,4517.5,58727.44
4505,Andrew Harris,scott48@example.com,0.826,2,1,1,978.11,978.11
4506,Nicholas Kelly,haileyedwards@example.org,0.768,30,23,7,3112.13,71579.01
4507,Michael Simpson,qtaylor@example.net,0.881,31,27,4,4969.9,134187.43
4508,Matthew Brown,torresbarbara@example.org,0.969,28,27,1,1349.85,36445.85
4509,Timothy Wagner,meghan98@example.net,0.688,38,26,12,1286.06,33437.61
4510,Kevin Craig,jamesjohn@example.net,0.586,31,18,13,788.72,14196.96
4511,Heather Golden,floydsean@example.net,0.779,38,29,9,3070.88,89055.46
4512,Stephen Ramirez,patrickharris@example.com,0.603,31,18,13,4775.08,85951.5
4513,Carol Wade,smithalexander@example.net,0.662,31,20,11,1776.22,35524.42
4514,Ellen Ryan,alyssa21@example.net,0.746,48,35,13,3335.58,116745.36
4515,Tony Hayes,judy86@example.com,0.885,4,3,1,846.75,2540.26
4516,Jeremy Lopez,tarasanchez@example.net,0.773,10,7,3,1516.05,10612.36
4517,Erin Lucas,mkent@example.org,0.969,39,37,2,2057.66,76133.4
4518,Emily Austin,tinajimenez@example.org,0.79,26,20,6,1625.38,32507.54
4519,Jeffrey Bryan,lindabarber@example.com,0.417,26,10,16,4748.42,47484.2
4520,Kim Bautista,amy07@example.org,0.891,10,8,2,4233.41,33867.28
4521,Russell Burns,abigailchapman@example.com,0.758,37,28,9,3077.98,86183.37
